./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0048.smt2,0.17,0.06
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0073.smt2,0.12,0.08
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0046.smt2,0.12,0.09
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0009e.smt2,0.20,0.15
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0074.smt2,0.20,0.10
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0001c.smt2,0.27,0.12
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0046.smt2,0.20,0.07
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0136.smt2,0.21,0.13
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0136.smt2,0.25,0.08
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0181.smt2,0.21,0.10
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0144.smt2,0.18,0.13
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0072.smt2,0.27,0.13
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0173.smt2,0.32,0.14
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0098.smt2,0.33,0.07
./QF_NRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0032.smt2,0.36,0.18
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0029.smt2,0.31,0.11
./QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0018.smt2,0.29,0.25
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0207.smt2,0.36,0.17
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0012e.smt2,0.32,0.28
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0071.smt2,0.12,0.15
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0180.smt2,0.31,0.17
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0044.smt2,0.34,0.18
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0195.smt2,0.32,0.26
./QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0016.smt2,0.44,0.24
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0141.smt2,0.28,0.12
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0071.smt2,0.22,0.11
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0176.smt2,0.48,0.25
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0183.smt2,0.56,0.25
