./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0217.smt2,0.03,0.02
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0088.smt2,0.03,0.03
./QF_NRA/meti-tarski/Arthan/M2/ArthanM2-chunk-0009.smt2,0.07,0.06
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0078.smt2,0.06,0.06
./QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0013.smt2,0.05,0.04
./QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0016.smt2,0.13,0.09
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0085.smt2,0.06,0.06
./QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0038.smt2,0.17,0.09
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_6a.smt2,0.16,0.09
./QF_NRA/meti-tarski/sqrt/problem/13/vars5/sqrt-problem-13-vars5-chunk-0023.smt2,0.05,0.04
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0079c.smt2,0.13,0.08
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0057.smt2,0.13,0.07
./QF_NRA/20211101-Geogebra/IsoTriangle-Bottema1_1a.smt2,0.16,0.08
./QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0049.smt2,0.22,0.17
./QF_NRA/meti-tarski/Chua/1/VC1/U/Chua-1-VC1-U-chunk-0058.smt2,0.27,0.11
./QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0072.smt2,0.04,0.04
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0027e.smt2,0.19,0.23
./QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0031.smt2,0.17,0.13
./QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0045.smt2,0.18,0.20
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0141.smt2,0.24,0.09
./QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0077.smt2,0.42,0.24
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0205.smt2,0.40,0.18
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0271.smt2,0.18,0.22
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0250.smt2,0.50,0.20
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0073.smt2,0.56,0.28
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0159.smt2,0.66,0.43
./QF_NRA/meti-tarski/atan/problem/2/weakT/atan-problem-2-weakT-chunk-0043.smt2,0.82,0.35
./QF_NRA/meti-tarski/sqrt/problem/12vars3/sqrt-problem-12vars3-chunk-0068.smt2,0.84,0.49
./QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0011.smt2,0.10,0.06
./QF_NRA/meti-tarski/Chua/2/IL/U/Chua-2-IL-U-chunk-0116.smt2,1.17,0.46
./QF_NRA/meti-tarski/cos/problem/5/cos-problem-5-chunk-0029.smt2,1.00,0.69
./QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0134.smt2,1.53,0.50
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0625.smt2,1.77,0.45
./QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0042.smt2,0.61,0.21
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0155.smt2,0.06,0.06
./QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0053.smt2,0.09,0.08
./QF_NRA/meti-tarski/Chua/1/IL/U/Chua-1-IL-U-chunk-0017.smt2,0.13,0.07
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0065e.smt2,1.00,1.64
./QF_NRA/meti-tarski/Lyapunov/Lyapunov1a-chunk-0014.smt2,2.28,0.57
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0172.smt2,2.29,0.30
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0175.smt2,0.79,0.26
./QF_NRA/meti-tarski/Lyapunov/Lyapunov1a-chunk-0016.smt2,3.44,0.95
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0234.smt2,2.72,1.21
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0473.smt2,3.63,1.15
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0196.smt2,1.96,1.52
./QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/atan-problem-2-sqrt-weak-chunk-0086.smt2,0.72,0.24
./QF_NRA/meti-tarski/sqrt/problem/13/sqrt1/sqrt-problem-13-sqrt1-chunk-0072.smt2,2.70,1.48
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0342.smt2,0.29,5.92
./QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0098.smt2,6.02,0.70
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0063.smt2,1.00,0.51
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0586.smt2,5.07,1.23
./QF_NRA/zankl/matrix-1-all-30.smt2,2.05,4.83
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0219.smt2,0.21,0.19
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0259.smt2,0.59,6.75
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_15b.smt2,0.26,0.16
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0385.smt2,0.26,5.82
./QF_NRA/zankl/gen-09.smt2,0.04,0.02
./QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0019.smt2,0.19,0.10
./QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinRHSc.smt2,1.36,1.12
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0137.smt2,6.98,1.07
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0253.smt2,0.20,0.16
./QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0061.smt2,2.63,0.43
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0052.smt2,0.03,0.02
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0060.smt2,0.50,0.21
./QF_NRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0040.smt2,0.06,0.06
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0075.smt2,8.20,0.60
./QF_NRA/meti-tarski/polypaver/sqrt-circles/2a/polypaver-sqrt-circles-2a-chunk-0016.smt2,0.11,0.10
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0491.smt2,0.03,1.19
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0124.smt2,2.66,0.48
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0619.smt2,0.96,0.56
./QF_NRA/20200911-Pine/1599122158690319000.smt2,5.77,5.56
./QF_NRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0115.smt2,9.72,1.83
./QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0022.smt2,0.09,0.05
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0040.smt2,11.21,0.97
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0251.smt2,0.03,5.01
./QF_NRA/zankl/matrix-1-all-41.smt2,3.71,7.29
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0469.smt2,0.10,0.19
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0320.smt2,0.20,6.40
./QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_global_8.smt2,6.91,7.11
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0255.smt2,16.49,2.63
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0090.smt2,17.59,2.15
./QF_NRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0033.smt2,0.08,0.07
./QF_NRA/kissing/kissing_2_1.smt2,0.06,0.03
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0344.smt2,0.81,0.59
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0088.smt2,0.09,0.07
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0428.smt2,0.11,0.16
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0543.smt2,2.32,0.57
./QF_NRA/hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_global_2.smt2,1.25,1.51
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0193.smt2,0.52,0.18
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0704.smt2,27.48,3.75
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0120.smt2,30.41,1.23
./QF_NRA/20200911-Pine/1599121862252472000.smt2,24.45,8.72
./QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0012.smt2,0.20,0.12
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0072.smt2,0.14,0.07
./QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0037.smt2,0.18,0.12
./QF_NRA/20200911-Pine/1599121978149819000.smt2,31.56,4.08
./QF_NRA/20200911-Pine/1599122158896018000.smt2,24.67,13.76
./QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC10_ex1b.smt2,0.04,0.03
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0250.smt2,0.22,0.22
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0431.smt2,37.09,6.49
./QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0156.smt2,21.53,24.52
./QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0067.smt2,36.82,2.71
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_2b.smt2,0.18,0.16
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0154.smt2,0.55,0.30
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0016.smt2,0.09,0.06
./QF_NRA/meti-tarski/atan/problem/2/sqrt/weak/atan-problem-2-sqrt-weak-chunk-0031.smt2,0.34,0.17
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0021e.smt2,0.52,0.73
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0243.smt2,13.33,0.70
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0026.smt2,28.29,31.40
./QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_9a.smt2,0.20,0.12
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0122.smt2,0.06,0.06
./QF_NRA/hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_8.smt2,13.18,9.63
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0035.smt2,59.95,2.57
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0099.smt2,0.03,0.03
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0312.smt2,5.47,68.16
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0134.smt2,38.97,3.22
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0119.smt2,13.89,0.58
./QF_NRA/hycomp/ball_count_2d_hill_simple.01.seq_lazy_lemmas_global_2.smt2,0.75,2.15
./QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0047.smt2,16.70,1.69
./QF_NRA/UltimateAutomizer/InVarSynth_threadpooling_out2.mover.bpl_Iteration2_0.smt2,0.02,2.25
./QF_NRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0046.smt2,2.76,96.41
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0399.smt2,102.08,3.85
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0036.smt2,58.92,2.58
./QF_NRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0057.smt2,1.56,112.67
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0244.smt2,0.50,0.24
./QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0073.smt2,8.79,125.72
./QF_NRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0110.smt2,0.74,0.30
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0490.smt2,75.86,67.94
./QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0070.smt2,0.99,126.81
./QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0038.smt2,162.29,25.93
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0516.smt2,189.04,24.92
./QF_NRA/zankl/matrix-1-all-15.smt2,13.14,3.47
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0521.smt2,75.35,132.00
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0048.smt2,0.10,0.05
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0164.smt2,0.14,0.11
./QF_NRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0041.smt2,0.57,0.28
./QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0028.smt2,0.19,0.11
./QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0062a.smt2,0.28,0.22
./QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinRHSb.smt2,0.36,0.85
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0113.smt2,6.60,1.44
./QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0090.smt2,0.11,0.08
./QF_NRA/LassoRanker/CooperatingT2/seq2.t2.c_Iteration1_Loop_4-pieceTemplate.smt2,0.03,6.75
./QF_NRA/hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_12.smt2,39.94,59.04
./QF_NRA/meti-tarski/Chua/1/VC1/U/Chua-1-VC1-U-chunk-0044.smt2,0.11,0.09
./QF_NRA/hycomp/ball_count_2d_plain.02.seq_lazy_linear_enc_global_10.smt2,26.60,21.85
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0135.smt2,141.43,97.99
./QF_NRA/meti-tarski/sqrt/problem/13/vars5/sqrt-problem-13-vars5-chunk-0021.smt2,0.06,0.05
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0056.smt2,300.03,5.02
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0137.smt2,300.05,9.94
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0230.smt2,0.09,0.13
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0565.smt2,300.02,10.32
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0530.smt2,300.06,11.35
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0142.smt2,300.03,12.26
./QF_NRA/meti-tarski/Chua/2/VC2/U/Chua-2-VC2-U-chunk-0072.smt2,300.05,20.82
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0470.smt2,2.87,1.05
./QF_NRA/20211101-Geogebra/Triangle-Bottema5_3.smt2,0.41,0.44
./QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0098.smt2,300.05,34.43
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0547.smt2,300.08,9.92
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0670.smt2,300.04,53.63
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0261.smt2,300.08,78.31
./QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0082.smt2,0.77,0.37
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0304.smt2,42.38,8.99
./QF_NRA/meti-tarski/atan/problem/2/weakT/atan-problem-2-weakT-chunk-0009.smt2,0.13,0.09
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0180.smt2,300.04,108.72
./QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0317.smt2,21.19,1.43
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0294.smt2,28.54,16.27
./QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0242.smt2,15.41,0.29
./QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0149.smt2,0.34,0.31
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0182.smt2,300.03,126.02
./QF_NRA/20200911-Pine/1599121979347401000.smt2,25.86,100.33
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0064.smt2,11.96,0.21
./QF_NRA/meti-tarski/cos/3410/cos-3410-b-chunk-0026.smt2,1.44,12.69
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0109.smt2,300.09,105.18
./QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0006.smt2,0.03,0.02
./QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond3-chunk-0026.smt2,0.32,0.18
./QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0066.smt2,1.16,0.42
./QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0109.smt2,300.13,140.48
./QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0110.smt2,300.06,154.38
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0332.smt2,300.02,172.43
./QF_NRA/20200911-Pine/1599121903974444000.smt2,300.02,169.70
./QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0217.smt2,300.05,68.05
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0133.smt2,300.08,170.47
./QF_NRA/20200911-Pine/1599121902443868000.smt2,300.02,208.99
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0078.smt2,0.07,0.06
./QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0123.smt2,306.18,63.73
./QF_NRA/meti-tarski/Chua/1/VC1/U/Chua-1-VC1-U-chunk-0066.smt2,300.06,223.82
./QF_NRA/meti-tarski/exp/361/6/exp-361-6-e-chunk-0135.smt2,0.80,35.51
./QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_JSC_SUMCracker_14b.smt2,0.70,22.23
./QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0339.smt2,300.02,247.83
./QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0153.smt2,1.70,0.74
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0417.smt2,302.96,186.61
./QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0214.smt2,0.22,0.12
./QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0329.smt2,30.02,300
